order_id,order_date,customer_id,customer_segment,region,country,sales_channel,campaign,product_category,product_name,sku,units,unit_price_usd,discount_pct,gross_revenue_usd,discount_amount_usd,refund_amount_usd,shipping_cost_usd,cogs_usd,net_revenue_usd,gross_margin_usd,fulfillment_days,status,first_order
ord_0016096,2026-03-21,cust_04030,Loyal,APAC,Japan,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,158.08,0,158.08,0.0,0,0,74.3,158.08,83.78,5,Delivered,False
ord_0016097,2026-03-17,cust_01322,New,EMEA,France,Direct,,Electronics,Wireless Headphones,ELE-001,2,135.3,0.1,270.61,27.06,0,0,146.13,243.55,97.42,5,Delivered,False
ord_0016098,2026-03-20,cust_04749,Occasional,North America,United States,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,2,124.33,0.05,248.66,12.43,0,0,109.41,236.23,126.82,2,Delivered,False
ord_0016099,2026-03-19,cust_05605,Occasional,North America,Canada,Paid Search,Shopping Ads,Home,Linen Sheet Set,HOM-003,1,116.36,0,116.36,0.0,80.71,9.56,53.52,35.65,-27.44,5,Returned,False
ord_0016100,2026-03-19,cust_02263,New,North America,United States,Social,Prospecting,Home,Ceramic Cookware,HOM-004,4,229.69,0.1,918.77,91.88,0,0,450.2,826.89,376.7,5,Delivered,True
ord_0016101,2026-03-14,cust_07074,New,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,52.86,0,52.86,0.0,0,9.47,21.67,52.86,21.72,3,Delivered,False
ord_0016102,2026-03-22,cust_04241,Occasional,APAC,Japan,Direct,,Apparel,Everyday Sneaker,APP-010,1,103.75,0.05,103.75,5.19,0,12.95,46.69,98.56,38.93,5,Delivered,False
ord_0016103,2026-03-18,cust_04601,New,North America,United States,Marketplace,Marketplace Featured,Fitness,Adjustable Kettlebell,FIT-005,2,134.97,0.05,269.95,13.5,0,0,140.37,256.45,116.08,6,Delivered,False
ord_0016104,2026-03-19,cust_03133,New,EMEA,Germany,Paid Search,Shopping Ads,Beauty,Hair Styling Kit,BEA-008,1,135.92,0.2,135.92,27.18,0,6.15,59.81,108.74,42.78,6,Delivered,False
ord_0016105,2026-03-20,cust_00890,Occasional,EMEA,France,Social,Prospecting,Beauty,Hair Styling Kit,BEA-008,1,130.98,0.1,130.98,13.1,0,12.67,57.63,117.88,47.58,8,Delivered,False
ord_0016106,2026-03-21,cust_04628,Occasional,EMEA,United Kingdom,Social,Prospecting,Beauty,Hair Styling Kit,BEA-008,1,134.0,0.1,134.0,13.4,120.6,5.56,58.96,0.0,-64.53,6,Refunded,False
ord_0016107,2026-03-18,cust_02402,Loyal,APAC,Australia,Direct,Referral,Apparel,Everyday Sneaker,APP-010,1,105.39,0.1,105.39,10.54,0,9.53,47.42,94.85,37.89,6,Delivered,False
ord_0016108,2026-03-20,cust_05762,Occasional,EMEA,United Kingdom,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,208.43,0,208.43,0.0,0,0,102.13,208.43,106.3,5,Delivered,False
ord_0016109,2026-03-16,cust_05988,VIP,North America,United States,Social,Retargeting,Apparel,Performance Jacket,APP-009,1,175.28,0.1,175.28,17.53,0,0,82.38,157.75,75.37,3,Delivered,False
ord_0016110,2026-03-17,cust_02210,VIP,North America,United States,Affiliate,Publisher Network,Apparel,Everyday Sneaker,APP-010,1,111.22,0.1,111.22,11.12,0,0,50.05,100.09,50.05,3,Delivered,False
ord_0016111,2026-03-19,cust_03060,Loyal,APAC,Australia,Direct,,Fitness,Recovery Roller,FIT-006,4,51.31,0.2,205.24,41.05,0,0,84.15,164.19,80.04,4,Delivered,False
ord_0016112,2026-03-14,cust_02879,New,EMEA,United Kingdom,Paid Search,Shopping Ads,Fitness,Adjustable Kettlebell,FIT-005,1,141.99,0.1,141.99,14.2,0,10.38,73.83,127.79,43.57,4,Delivered,False
ord_0016113,2026-03-15,cust_04499,Occasional,North America,United States,Direct,Email Lifecycle,Fitness,Adjustable Kettlebell,FIT-005,1,151.78,0.15,151.78,22.77,0,0,78.93,129.02,50.09,1,Delivered,False
ord_0016114,2026-03-19,cust_01263,Occasional,EMEA,Germany,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,227.26,0,227.26,0.0,0,0,111.36,227.26,115.9,6,Delivered,False
ord_0016115,2026-03-21,cust_01392,New,North America,United States,Social,Prospecting,Beauty,Hair Styling Kit,BEA-008,1,125.17,0.15,125.17,18.78,0,5.96,55.08,106.4,45.36,6,Delivered,False
ord_0016116,2026-03-20,cust_06576,Loyal,North America,United States,Direct,,Home,Linen Sheet Set,HOM-003,1,120.54,0,120.54,0.0,0,12.38,55.45,120.54,52.71,3,Delivered,False
ord_0016117,2026-03-13,cust_06355,Occasional,North America,United States,Direct,Referral,Home,Ceramic Cookware,HOM-004,1,206.87,0,206.87,0.0,0,0,101.37,206.87,105.51,3,Delivered,True
ord_0016118,2026-03-15,cust_06889,Loyal,EMEA,Germany,Social,Creator Program,Home,Ceramic Cookware,HOM-004,1,217.81,0.1,217.81,21.78,0,0,106.73,196.03,89.3,4,Delivered,False
ord_0016119,2026-03-17,cust_06149,Occasional,EMEA,United Kingdom,Social,Retargeting,Electronics,Smart Home Hub,ELE-002,1,185.46,0.1,185.46,18.55,0,0,107.57,166.91,59.35,5,Delivered,False
ord_0016120,2026-03-25,cust_00729,Occasional,APAC,Australia,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,169.58,0.2,169.58,33.92,0,0,98.36,135.67,37.31,7,Delivered,True
ord_0016121,2026-03-24,cust_06752,Occasional,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,92.15,0,92.15,0.0,83.79,6.78,35.02,8.36,-33.44,6,Returned,False
ord_0016122,2026-03-18,cust_02515,Occasional,North America,United States,Direct,Referral,Apparel,Everyday Sneaker,APP-010,1,111.8,0.05,111.8,5.59,106.21,5.54,50.31,0.0,-55.85,3,Refunded,False
ord_0016123,2026-03-22,cust_04272,Occasional,North America,United States,Marketplace,,Electronics,Wireless Headphones,ELE-001,1,127.59,0.1,127.59,12.76,0,7.36,68.9,114.83,38.57,3,Delivered,True
ord_0016124,2026-03-24,cust_00836,Occasional,EMEA,United Kingdom,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,2,125.5,0,251.0,0.0,0,0,110.44,251.0,140.56,5,Delivered,True
ord_0016125,2026-03-20,cust_06889,New,EMEA,United Kingdom,Paid Search,Nonbrand Search,Beauty,Hair Styling Kit,BEA-008,1,143.75,0.2,143.75,28.75,0,9.13,63.25,115.0,42.62,5,Delivered,False
ord_0016126,2026-03-08,cust_03783,Loyal,APAC,Australia,Direct,Email Lifecycle,Home,Ceramic Cookware,HOM-004,1,213.05,0.05,213.05,10.65,0,0,104.39,202.4,98.0,5,Delivered,False
ord_0016127,2026-03-22,cust_03268,Occasional,North America,Canada,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,84.59,0.1,84.59,8.46,0,12.04,32.14,76.13,31.95,5,Delivered,False
ord_0016128,2026-03-15,cust_00386,New,North America,United States,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,2,127.65,0.05,255.3,12.77,0,0,112.33,242.54,130.2,5,Delivered,False
ord_0016129,2026-03-18,cust_06768,Occasional,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,50.68,0,50.68,0.0,0,10.98,20.78,50.68,18.92,5,Delivered,False
ord_0016130,2026-03-15,cust_00374,Occasional,EMEA,United Kingdom,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,59.47,0,59.47,0.0,0,9.85,24.38,59.47,25.24,7,Delivered,False
ord_0016131,2026-03-20,cust_03488,VIP,EMEA,Germany,Direct,,Home,Ceramic Cookware,HOM-004,1,210.07,0.05,210.07,10.5,0,0,102.94,199.57,96.63,6,Delivered,True
ord_0016132,2026-03-18,cust_05389,Loyal,North America,United States,Direct,,Home,Linen Sheet Set,HOM-003,1,112.89,0,112.89,0.0,112.89,7.87,51.93,0.0,-59.8,6,Refunded,False
ord_0016133,2026-03-16,cust_03634,Occasional,EMEA,Germany,Paid Search,Nonbrand Search,Home,Ceramic Cookware,HOM-004,1,226.11,0.15,226.11,33.92,0,0,110.79,192.19,81.4,6,Delivered,False
ord_0016134,2026-03-19,cust_00023,Loyal,North America,United States,Paid Search,Shopping Ads,Home,Ceramic Cookware,HOM-004,2,214.25,0.05,428.49,21.42,0,0,209.96,407.07,197.11,7,Delivered,True
ord_0016135,2026-03-13,cust_04408,Loyal,North America,United States,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,2,118.78,0.2,237.57,47.51,0,0,106.9,190.05,83.15,5,Delivered,False
ord_0016136,2026-03-16,cust_00488,Loyal,North America,Canada,Marketplace,,Beauty,Daily Skin Set,BEA-007,2,86.14,0,172.28,0.0,0,0,65.47,172.28,106.82,4,Delivered,False
ord_0016137,2026-03-20,cust_04619,VIP,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,2,52.39,0.25,104.78,26.2,0,0,42.96,78.59,35.63,4,Delivered,False
ord_0016138,2026-03-15,cust_01046,New,North America,United States,Affiliate,Cashback Partner,Apparel,Everyday Sneaker,APP-010,2,111.56,0.1,223.12,22.31,0,0,100.4,200.8,100.4,3,Delivered,False
ord_0016139,2026-03-28,cust_03605,VIP,EMEA,United Kingdom,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,92.71,0.2,92.71,18.54,0,0,35.23,74.16,38.94,7,Delivered,False
ord_0016140,2026-03-17,cust_05176,Occasional,North America,United States,Direct,,Home,Linen Sheet Set,HOM-003,1,113.54,0.05,113.54,5.68,0,13.18,52.23,107.86,42.46,3,Delivered,False
ord_0016141,2026-03-19,cust_01548,New,North America,United States,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,91.16,0.15,91.16,13.67,0,9.85,34.64,77.48,33.0,3,Delivered,False
ord_0016142,2026-03-17,cust_00054,Occasional,EMEA,United Kingdom,Direct,Referral,Electronics,Wireless Headphones,ELE-001,1,122.37,0.15,122.37,18.36,115.72,13.68,66.08,-11.7,-91.46,6,Returned,False
ord_0016143,2026-03-24,cust_00630,Occasional,North America,United States,Direct,Referral,Fitness,Adjustable Kettlebell,FIT-005,1,139.69,0.05,139.69,6.98,0,8.81,72.64,132.7,51.25,2,Delivered,True
ord_0016144,2026-03-19,cust_06740,VIP,Latin America,Brazil,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,3,147.47,0.25,442.4,110.6,0,0,194.66,331.8,137.15,8,Delivered,True
ord_0016145,2026-03-18,cust_02373,Occasional,APAC,Japan,Direct,Referral,Home,Ceramic Cookware,HOM-004,2,196.38,0,392.75,0.0,0,0,192.45,392.75,200.3,5,Delivered,False
ord_0016146,2026-03-13,cust_05048,Loyal,EMEA,France,Paid Search,Nonbrand Search,Home,Linen Sheet Set,HOM-003,1,121.31,0.15,121.31,18.2,0,11.77,55.8,103.12,35.54,7,Delivered,False
ord_0016147,2026-03-21,cust_04183,Occasional,North America,United States,Affiliate,Cashback Partner,Beauty,Hair Styling Kit,BEA-008,2,146.64,0.2,293.27,58.65,0,0,129.04,234.62,105.58,4,Delivered,False
ord_0016148,2026-03-21,cust_05734,VIP,North America,United States,Social,Retargeting,Apparel,Everyday Sneaker,APP-010,1,118.69,0.15,118.69,17.8,0,0,53.41,100.89,47.48,4,Delivered,False
ord_0016149,2026-03-17,cust_04835,Loyal,North America,United States,Social,Creator Program,Home,Linen Sheet Set,HOM-003,1,112.28,0.15,112.28,16.84,93.72,10.02,51.65,1.72,-59.95,2,Returned,False
ord_0016150,2026-03-25,cust_01447,Occasional,EMEA,France,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,53.15,0,53.15,0.0,0,8.48,21.79,53.15,22.88,6,Delivered,False
ord_0016151,2026-03-21,cust_00589,Occasional,North America,United States,Affiliate,Publisher Network,Apparel,Performance Jacket,APP-009,1,178.75,0.1,178.75,17.87,160.87,0,84.01,0.0,-84.01,3,Refunded,False
ord_0016152,2026-03-16,cust_02876,Loyal,North America,Canada,Marketplace,,Home,Ceramic Cookware,HOM-004,1,202.37,0.2,202.37,40.47,0,0,99.16,161.9,62.73,2,Delivered,True
ord_0016153,2026-03-27,cust_01670,New,APAC,Australia,Direct,,Home,Linen Sheet Set,HOM-003,2,113.04,0.2,226.09,45.22,0,0,104.0,180.87,76.87,3,Delivered,False
ord_0016154,2026-03-24,cust_02773,New,EMEA,France,Paid Search,Nonbrand Search,Fitness,Recovery Roller,FIT-006,1,54.13,0,54.13,0.0,0,8.58,22.19,54.13,23.36,7,Delivered,False
ord_0016155,2026-03-26,cust_02190,Occasional,EMEA,United Kingdom,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,129.93,0.15,129.93,19.49,0,12.27,59.77,110.44,38.41,6,Delivered,False
ord_0016156,2026-03-13,cust_00639,VIP,EMEA,France,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,156.8,0.05,156.8,7.84,0,0,73.7,148.96,75.26,3,Delivered,False
ord_0016157,2026-03-18,cust_00435,New,North America,United States,Social,Prospecting,Beauty,Daily Skin Set,BEA-007,2,96.29,0.2,192.57,38.51,0,0,73.18,154.06,80.88,5,Delivered,False
ord_0016158,2026-03-23,cust_04825,VIP,North America,United States,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,1,183.0,0.2,183.0,36.6,0,0,106.14,146.4,40.26,4,Delivered,False
ord_0016159,2026-03-24,cust_03810,Loyal,North America,United States,Social,Prospecting,Apparel,Performance Jacket,APP-009,1,174.02,0,174.02,0.0,0,0,81.79,174.02,92.23,4,Delivered,False
ord_0016160,2026-03-26,cust_02091,Loyal,Latin America,Brazil,Affiliate,Cashback Partner,Electronics,Smart Home Hub,ELE-002,1,181.64,0,181.64,0.0,0,0,105.35,181.64,76.29,6,Delivered,False
ord_0016161,2026-03-15,cust_05489,Loyal,North America,United States,Social,Retargeting,Fitness,Adjustable Kettlebell,FIT-005,2,152.28,0.05,304.56,15.23,0,0,158.37,289.33,130.96,2,Delivered,True
ord_0016162,2026-03-22,cust_05242,Loyal,EMEA,United Kingdom,Direct,,Beauty,Hair Styling Kit,BEA-008,2,141.05,0.15,282.09,42.31,0,0,124.12,239.78,115.66,,Cancelled,False
ord_0016163,2026-03-22,cust_03726,New,North America,United States,Paid Search,Shopping Ads,Apparel,Everyday Sneaker,APP-010,2,102.29,0,204.58,0.0,0,0,92.06,204.58,112.52,2,Delivered,False
ord_0016164,2026-03-17,cust_03189,New,EMEA,Germany,Paid Search,Brand Search,Electronics,Smart Home Hub,ELE-002,1,189.99,0.1,189.99,19.0,0,0,110.19,170.99,60.8,5,Delivered,False
ord_0016165,2026-03-17,cust_06559,VIP,APAC,Australia,Affiliate,Cashback Partner,Electronics,Wireless Headphones,ELE-001,1,124.21,0.25,124.21,31.05,0,0,67.08,93.16,26.08,6,Delivered,False
ord_0016166,2026-03-22,cust_03809,New,Latin America,Brazil,Marketplace,,Electronics,Wireless Headphones,ELE-001,2,131.32,0.15,262.63,39.39,0,0,141.82,223.24,81.42,8,Delivered,False
ord_0016167,2026-03-23,cust_06860,New,EMEA,United Kingdom,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,4,210.74,0.15,842.98,126.45,0,0,413.06,716.53,303.47,3,Delivered,False
ord_0016168,2026-03-21,cust_04957,Occasional,EMEA,France,Social,Creator Program,Apparel,Everyday Sneaker,APP-010,1,102.89,0.1,102.89,10.29,0,9.0,46.3,92.6,37.31,4,Delivered,False
ord_0016169,2026-03-19,cust_05918,Loyal,EMEA,Germany,Paid Search,Brand Search,Beauty,Hair Styling Kit,BEA-008,1,129.49,0.15,129.49,19.42,0,13.36,56.97,110.06,39.73,7,Delivered,False
ord_0016170,2026-03-20,cust_07047,Loyal,North America,United States,Paid Search,Nonbrand Search,Beauty,Hair Styling Kit,BEA-008,2,141.3,0.2,282.61,56.52,0,0,124.35,226.09,101.74,3,Delivered,False
ord_0016171,2026-03-15,cust_00616,Occasional,EMEA,United Kingdom,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,89.75,0.05,89.75,4.49,0,11.0,34.11,85.27,40.16,9,Delivered,False
ord_0016172,2026-03-21,cust_06795,New,North America,Canada,Social,Retargeting,Beauty,Hair Styling Kit,BEA-008,2,144.63,0.15,289.26,43.39,245.87,0,127.27,0.0,-127.27,3,Refunded,False
ord_0016173,2026-03-22,cust_02473,Occasional,APAC,Australia,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,1,87.85,0.2,87.85,17.57,0,13.21,33.38,70.28,23.68,5,Delivered,False
ord_0016174,2026-03-13,cust_02189,VIP,North America,United States,Marketplace,,Beauty,Daily Skin Set,BEA-007,1,83.33,0.2,83.33,16.67,0,0,31.66,66.66,35.0,2,Delivered,False
ord_0016175,2026-03-16,cust_00217,Occasional,North America,United States,Paid Search,Nonbrand Search,Home,Linen Sheet Set,HOM-003,1,123.63,0.1,123.63,12.36,0,11.76,56.87,111.27,42.64,4,Delivered,False
ord_0016176,2026-03-20,cust_06999,Loyal,APAC,Japan,Marketplace,Marketplace Featured,Home,Linen Sheet Set,HOM-003,3,127.06,0.1,381.18,38.12,0,0,175.34,343.06,167.72,4,Delivered,False
ord_0016177,2026-03-19,cust_03059,Occasional,North America,United States,Paid Search,Brand Search,Home,Ceramic Cookware,HOM-004,1,218.59,0.05,218.59,10.93,0,0,107.11,207.66,100.55,1,Delivered,False
ord_0016178,2026-03-11,cust_02459,Occasional,North America,Canada,Paid Search,Shopping Ads,Electronics,Wireless Headphones,ELE-001,1,118.89,0.2,118.89,23.78,0,13.73,64.2,95.12,17.18,5,Delivered,False
ord_0016179,2026-03-19,cust_05912,Loyal,APAC,Japan,Direct,,Electronics,Wireless Headphones,ELE-001,3,130.26,0.05,390.77,19.54,0,0,211.02,371.23,160.22,6,Delivered,False
ord_0016180,2026-03-22,cust_01233,Occasional,APAC,Japan,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,110.8,0.2,110.8,22.16,0,11.93,49.86,88.64,26.85,5,Delivered,False
ord_0016181,2026-03-22,cust_05992,VIP,APAC,Japan,Social,Retargeting,Fitness,Recovery Roller,FIT-006,1,56.24,0.05,56.24,2.81,0,0,23.06,53.43,30.37,5,Delivered,False
ord_0016182,2026-03-22,cust_03767,New,EMEA,United Kingdom,Direct,,Apparel,Performance Jacket,APP-009,1,177.97,0.2,177.97,35.59,0,0,83.65,142.38,58.73,4,Delivered,False
ord_0016183,2026-03-18,cust_05502,Loyal,North America,United States,Direct,Referral,Fitness,Adjustable Kettlebell,FIT-005,1,156.01,0.2,156.01,31.2,0,0,81.13,124.81,43.68,7,Delivered,False
ord_0016184,2026-03-18,cust_05283,Loyal,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,2,59.38,0.05,118.75,5.94,112.82,7.8,48.69,0.0,-56.49,4,Refunded,False
ord_0016185,2026-03-17,cust_00438,VIP,EMEA,United Kingdom,Paid Search,Brand Search,Home,Ceramic Cookware,HOM-004,2,212.52,0.05,425.05,21.25,0,0,208.27,403.8,195.52,6,Delivered,False
ord_0016186,2026-03-17,cust_00733,VIP,APAC,Australia,Direct,,Apparel,Performance Jacket,APP-009,1,154.68,0.05,154.68,7.73,0,0,72.7,146.94,74.25,6,Delivered,False
ord_0016187,2026-03-23,cust_03890,Occasional,North America,United States,Marketplace,,Beauty,Hair Styling Kit,BEA-008,2,139.78,0.05,279.56,13.98,0,0,123.01,265.58,142.58,2,Delivered,False
ord_0016188,2026-04-06,cust_03747,Occasional,North America,United States,Direct,Referral,Home,Linen Sheet Set,HOM-003,1,111.63,0.05,111.63,5.58,0,7.16,51.35,106.05,47.53,3,Delivered,False
ord_0016189,2026-03-20,cust_07137,Loyal,EMEA,United Kingdom,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,3,191.83,0.2,575.49,115.1,0,0,333.78,460.39,126.61,,Cancelled,False
ord_0016190,2026-03-20,cust_02386,VIP,EMEA,United Kingdom,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,2,154.14,0.15,308.28,46.24,0,0,144.89,262.04,117.15,5,Delivered,False
ord_0016191,2026-03-21,cust_06303,New,EMEA,Germany,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,135.76,0,135.76,0.0,0,13.03,59.74,135.76,63.0,3,Delivered,False
ord_0016192,2026-03-15,cust_00811,Occasional,North America,United States,Marketplace,Marketplace Featured,Fitness,Adjustable Kettlebell,FIT-005,1,148.17,0,148.17,0.0,0,11.36,77.05,148.17,59.76,3,Delivered,False
ord_0016193,2026-03-19,cust_04755,New,North America,United States,Paid Search,Nonbrand Search,Electronics,Smart Home Hub,ELE-002,1,195.3,0,195.3,0.0,0,0,113.28,195.3,82.03,2,Delivered,False
ord_0016194,2026-03-19,cust_00978,Occasional,North America,United States,Marketplace,Marketplace Featured,Apparel,Everyday Sneaker,APP-010,2,116.17,0,232.35,0.0,0,0,104.56,232.35,127.79,5,Delivered,True
ord_0016195,2026-03-18,cust_06524,New,APAC,Japan,Social,Retargeting,Beauty,Daily Skin Set,BEA-007,1,93.86,0.2,93.86,18.77,0,8.65,35.67,75.09,30.78,4,Delivered,False
ord_0016196,2026-03-19,cust_04992,Loyal,North America,United States,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,178.37,0,178.37,0.0,0,0,83.83,178.37,94.54,4,Delivered,False
ord_0016197,2026-03-21,cust_06654,Occasional,North America,United States,Paid Search,Shopping Ads,Electronics,Wireless Headphones,ELE-001,2,133.9,0.1,267.79,26.78,0,0,144.61,241.01,96.4,3,Delivered,False
ord_0016198,2026-03-17,cust_03362,Loyal,North America,United States,Social,Creator Program,Beauty,Daily Skin Set,BEA-007,1,88.78,0,88.78,0.0,0,10.52,33.73,88.78,44.52,4,Delivered,False
ord_0016199,2026-03-22,cust_06361,Loyal,APAC,Japan,Affiliate,Cashback Partner,Beauty,Daily Skin Set,BEA-007,1,81.9,0.05,81.9,4.1,0,8.12,31.12,77.81,38.57,3,Delivered,False
ord_0016200,2026-03-25,cust_06135,Loyal,Latin America,Brazil,Direct,,Fitness,Adjustable Kettlebell,FIT-005,1,134.64,0.15,134.64,20.2,0,12.63,70.01,114.44,31.8,7,Delivered,False
ord_0016201,2026-03-21,cust_00922,Loyal,APAC,Japan,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,2,175.92,0.05,351.83,17.59,271.52,0,204.06,62.72,-141.34,4,Returned,False
ord_0016202,2026-03-25,cust_06088,Loyal,EMEA,France,Direct,Referral,Apparel,Performance Jacket,APP-009,1,177.44,0.1,177.44,17.74,119.91,0,83.4,39.78,-43.61,7,Returned,False
ord_0016203,2026-03-20,cust_05728,Occasional,EMEA,United Kingdom,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,2,163.29,0,326.58,0.0,246.58,0,153.49,80.0,-73.5,6,Returned,False
ord_0016204,2026-03-26,cust_06766,VIP,Latin America,Brazil,Marketplace,,Home,Linen Sheet Set,HOM-003,1,112.21,0.05,112.21,5.61,0,0,51.62,106.6,54.98,3,Delivered,False
ord_0016205,2026-03-23,cust_06648,Loyal,EMEA,United Kingdom,Social,Retargeting,Electronics,Smart Home Hub,ELE-002,1,190.67,0,190.67,0.0,0,0,110.59,190.67,80.08,9,Delivered,False
ord_0016206,2026-03-16,cust_05990,Occasional,EMEA,France,Marketplace,Marketplace Featured,Home,Ceramic Cookware,HOM-004,4,198.18,0.2,792.71,158.54,0,0,388.43,634.17,245.74,5,Delivered,True
ord_0016207,2026-03-23,cust_02718,Loyal,APAC,Japan,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,141.72,0.2,141.72,28.34,0,5.7,62.36,113.38,45.32,4,Delivered,True
ord_0016208,2026-03-20,cust_06523,Loyal,APAC,Japan,Direct,Referral,Electronics,Smart Home Hub,ELE-002,1,181.06,0.15,181.06,27.16,0,0,105.01,153.9,48.89,8,Delivered,False
ord_0016209,2026-03-18,cust_04505,New,EMEA,United Kingdom,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,1,95.81,0.15,95.81,14.37,84.38,10.02,36.41,-2.94,-49.37,4,Returned,False
