week_start,account_id,plan,region,industry,acquisition_channel,account_age_weeks,seats,weekly_active_users,invited_users,sessions,core_actions,feature_a_users,feature_b_users,activation_rate,retention_rate_4w,nps_score,mrr_usd,expansion_mrr_usd,support_tickets,churned
2026-05-18,acct_00322,Starter,APAC,Software,Organic,75,17,15,16,45,118,12,9,0.6562,0.697,57,173.68,1.18,2,False
2026-05-18,acct_00323,Free,North America,Professional Services,Partner,97,3,3,3,22,35,1,1,0.3333,0.2933,7,0,0,3,False
2026-05-18,acct_00324,Growth,EMEA,Software,Outbound,53,62,50,60,270,650,45,35,0.6667,0.8494,67,951.84,21.62,3,False
2026-05-18,acct_00325,Growth,Latin America,Professional Services,Organic,140,27,22,27,99,212,22,18,0.7407,0.8894,95,772.73,19.06,1,False
2026-05-18,acct_00326,Free,North America,Professional Services,Outbound,71,3,1,2,6,6,1,0,0.25,0.4156,17,0,0,2,False
2026-05-18,acct_00327,Free,North America,Professional Services,Partner,176,3,3,3,17,28,2,1,0.5,0.551,31,0,0,2,False
2026-05-18,acct_00328,Enterprise,EMEA,Professional Services,Organic,151,101,90,101,348,1070,85,67,0.7525,0.8927,,3998.24,35.91,3,False
2026-05-18,acct_00329,Enterprise,Latin America,Manufacturing,Outbound,37,136,127,136,645,1704,127,103,0.8456,0.9217,69,4186.54,0,2,False
2026-05-18,acct_00330,Free,North America,Software,Content,107,5,5,5,26,43,3,2,0.5,0.4903,,0,0,1,False
2026-05-18,acct_00331,Growth,APAC,Professional Services,Partner,188,42,41,42,271,946,41,34,0.8929,0.9023,,854.61,3.4,0,False
2026-05-18,acct_00332,Enterprise,APAC,Software,Organic,50,135,106,119,256,677,90,69,0.6681,0.7386,59,4192.81,62.63,4,False
2026-05-18,acct_00333,Free,North America,Software,Paid Search,160,4,2,2,9,12,1,0,0.25,0.3308,,0,0,2,False
2026-05-18,acct_00334,Free,EMEA,Healthcare,Outbound,199,9,4,6,31,82,2,1,0.25,0.464,34,0,0,1,False
2026-05-18,acct_00335,Free,Latin America,Software,Content,56,2,2,2,8,33,2,1,0.75,0.6159,,0,0,0,False
2026-05-18,acct_00336,Free,EMEA,Professional Services,Paid Search,57,2,2,2,11,15,1,1,0.5,0.4332,,0,0,1,False
2026-05-18,acct_00337,Growth,North America,Software,Organic,29,37,37,37,275,1109,37,30,0.9054,1,75,829.02,7.04,1,False
2026-05-18,acct_00338,Free,North America,Financial Services,Organic,168,8,7,7,43,59,5,4,0.6429,0.7131,,0,0,0,False
2026-05-18,acct_00339,Starter,EMEA,Professional Services,Content,113,11,10,10,58,126,7,5,0.6,0.5607,37,153.64,1.97,0,False
2026-05-18,acct_00340,Growth,EMEA,Software,Paid Search,184,132,124,132,823,4160,123,98,0.8371,0.8415,99,1279.35,1.55,4,False
2026-05-18,acct_00341,Starter,EMEA,Manufacturing,Paid Search,98,34,30,34,157,606,27,22,0.7206,0.7537,100,230.47,1.62,0,False
2026-05-18,acct_00342,Free,North America,Software,Paid Search,107,2,2,2,7,22,1,1,0.5,0.5443,48,0,0,1,False
2026-05-18,acct_00343,Starter,APAC,Software,Paid Search,77,9,7,7,21,51,5,3,0.5714,0.5966,27,150.3,3.01,3,False
2026-05-18,acct_00344,Growth,Latin America,Software,Organic,195,29,21,24,54,103,17,13,0.625,0.8194,80,788.08,6.56,2,False
2026-05-18,acct_00345,Starter,North America,Retail,Organic,70,9,5,9,19,59,4,3,0.3889,0.755,20,146.96,4.66,1,False
2026-05-18,acct_00346,Free,Latin America,Healthcare,Organic,157,7,5,5,19,34,3,2,0.5,0.5791,,0,0,2,False
2026-05-18,acct_00347,Free,EMEA,Software,Partner,131,7,4,4,14,26,2,1,0.375,0.378,11,0,0,2,False
2026-05-18,acct_00348,Starter,North America,Professional Services,Partner,108,19,6,10,45,60,3,2,0.25,0.3731,-20,180.36,2.31,0,False
2026-05-18,acct_00349,Starter,EMEA,Financial Services,Paid Search,167,16,11,13,79,176,8,6,0.5385,0.6524,53,170.34,2.5,1,False
2026-05-18,acct_00350,Free,APAC,Software,Organic,189,2,2,2,11,26,1,1,0.5,0.5346,,0,0,2,False
2026-05-18,acct_00351,Free,EMEA,Manufacturing,Organic,141,7,6,6,17,35,4,3,0.5833,0.5556,61,0,0,0,False
2026-05-18,acct_00352,Starter,North America,Software,Content,71,6,3,5,20,32,2,1,0.3,0.4169,,140.28,0,2,False
2026-05-18,acct_00353,Starter,APAC,Retail,Organic,117,12,5,9,28,58,3,2,0.2778,0.4615,20,160.32,0.17,3,False
2026-05-18,acct_00354,Growth,EMEA,Retail,Content,144,35,28,28,154,517,22,16,0.6786,0.6733,69,813.67,0.78,2,False
2026-05-18,acct_00355,Starter,Latin America,Software,Organic,129,10,8,8,57,141,4,3,0.4375,0.4773,-1,153.64,2.61,1,False
2026-05-18,acct_00356,Growth,North America,Financial Services,Organic,108,36,31,33,94,298,26,20,0.697,0.7727,22,823.9,2.07,2,False
2026-05-18,acct_00357,Growth,EMEA,Software,Organic,32,48,44,48,231,1016,44,36,0.8333,0.8822,76,880.19,0,1,False
2026-05-18,acct_00358,Starter,EMEA,Retail,Partner,122,9,2,6,11,25,1,1,0.1667,0.516,49,150.3,2.01,3,False
2026-05-18,acct_00359,Growth,North America,Software,Organic,173,74,48,62,220,594,34,24,0.4677,0.5819,,997.89,0,2,False
2026-05-18,acct_00360,Growth,North America,Software,Partner,69,46,35,46,89,342,29,22,0.5543,0.7412,60,869.96,0,2,False
2026-05-18,acct_00361,Growth,North America,Software,Partner,134,66,53,59,288,475,45,35,0.678,0.8328,48,967.19,20.56,2,False
2026-05-18,acct_00362,Free,EMEA,Financial Services,Organic,173,2,2,2,10,13,1,1,0.5,0.6548,58,0,0,1,False
2026-05-18,acct_00363,Growth,North America,Retail,Partner,46,69,47,64,321,611,34,25,0.4609,0.6942,22,982.54,25.16,2,False
2026-05-18,acct_00364,Free,North America,Software,Organic,99,2,0,1,0,0,0,0,0,0.476,,0,0,1,False
2026-05-18,acct_00365,Starter,North America,Professional Services,Content,157,44,33,35,189,443,24,18,0.6,0.5883,,260.53,0.78,0,False
2026-05-18,acct_00366,Growth,APAC,Financial Services,Content,119,35,34,35,239,1062,33,26,0.8429,0.9268,75,813.67,12.1,1,False
2026-05-18,acct_00367,Free,North America,Retail,Organic,137,14,5,8,26,33,3,2,0.3125,0.3535,15,0,0,5,False
2026-05-18,acct_00368,Growth,North America,Software,Organic,148,54,39,49,193,346,30,22,0.5306,0.7068,,910.9,1.78,1,False
2026-05-18,acct_00369,Growth,EMEA,Software,Organic,139,52,43,52,318,1290,39,30,0.6635,0.8378,,895.55,15.21,2,False
2026-05-18,acct_00370,Growth,APAC,Software,Content,69,18,14,16,55,130,12,9,0.6562,0.7815,42,731.79,4.0,2,False
2026-05-18,acct_00371,Free,North America,Manufacturing,Paid Search,92,2,2,2,16,45,1,1,0.5,0.4792,78,0,0,1,False
2026-05-18,acct_00372,Growth,EMEA,Healthcare,Partner,145,35,31,35,127,522,28,22,0.7143,0.8134,,813.67,0,1,False
2026-05-18,acct_00373,Growth,APAC,Software,Organic,149,33,22,28,157,223,17,13,0.5357,0.7176,,803.43,3.33,2,False
2026-05-18,acct_00374,Free,Latin America,Software,Partner,179,7,4,4,24,47,2,1,0.375,0.4437,,0,0,3,False
2026-05-18,acct_00375,Free,Latin America,Retail,Paid Search,117,5,0,4,0,0,0,0,0,0.5658,43,0,0,1,False
2026-05-18,acct_00376,Free,EMEA,Professional Services,Paid Search,64,3,3,3,16,51,2,1,0.5,0.5497,,0,0,1,False
2026-05-18,acct_00377,Starter,EMEA,Retail,Outbound,67,4,2,3,10,13,1,1,0.3333,0.5193,6,133.6,1.23,0,False
2026-05-18,acct_00378,Starter,APAC,Professional Services,Organic,77,23,16,20,86,178,11,7,0.45,0.6122,58,193.72,2.66,1,False
2026-05-18,acct_00379,Free,North America,Software,Outbound,55,1,1,1,5,16,1,1,1,0.806,62,0,0,1,False
2026-05-18,acct_00380,Free,APAC,Manufacturing,Paid Search,47,5,2,4,13,41,1,1,0.25,0.5501,,0,0,3,False
2026-05-18,acct_00381,Free,EMEA,Software,Content,121,3,2,2,10,17,1,0,0.25,0.2978,-8,0,0,3,False
2026-05-18,acct_00382,Free,North America,Financial Services,Organic,192,5,4,4,24,26,1,0,0.125,0.1939,-37,0,0,4,False
2026-05-18,acct_00383,Growth,North America,Financial Services,Organic,192,31,31,31,129,495,29,23,0.8387,0.9124,72,798.32,2.31,2,False
2026-05-18,acct_00384,Growth,EMEA,Software,Content,135,58,35,42,247,783,22,15,0.4405,0.5968,40,931.37,0,3,False
2026-05-18,acct_00385,Starter,North America,Manufacturing,Organic,80,11,9,10,64,177,7,5,0.6,0.6956,37,156.98,0.76,0,False
2026-05-18,acct_00386,Starter,EMEA,Software,Organic,157,10,8,10,62,166,7,6,0.65,0.8645,63,150.3,0,0,False
2026-05-18,acct_00387,Enterprise,APAC,Healthcare,Organic,178,120,91,120,554,1806,75,57,0.55,0.7406,94,4117.49,41.27,2,False
2026-05-18,acct_00388,Starter,EMEA,Software,Organic,108,14,9,14,67,285,8,6,0.5,0.7885,,163.66,0,1,False
2026-05-18,acct_00389,Starter,EMEA,Manufacturing,Organic,87,9,8,9,34,67,8,7,0.8333,1,76,146.96,0,2,False
2026-05-18,acct_00390,Free,North America,Software,Paid Search,115,3,0,2,0,0,0,0,0,0.4053,,0,0,2,False
2026-05-18,acct_00391,Free,North America,Retail,Outbound,197,4,4,4,15,53,3,2,0.625,0.6327,40,0,0,2,False
2026-05-18,acct_00392,Free,North America,Software,Content,110,4,2,3,10,19,1,1,0.3333,0.5426,33,0,0,0,False
2026-05-18,acct_00393,Starter,EMEA,Software,Content,106,20,13,19,48,197,10,8,0.4737,0.7512,87,187.04,1.08,0,False
2026-05-18,acct_00394,Free,EMEA,Retail,Partner,128,3,2,3,16,27,1,1,0.3333,0.7012,55,0,0,3,False
2026-05-18,acct_00395,Free,North America,Retail,Organic,163,3,2,2,14,17,1,1,0.5,0.5357,73,0,0,2,False
2026-05-18,acct_00396,Growth,EMEA,Software,Paid Search,41,48,38,41,92,339,32,24,0.6829,0.7167,91,875.08,16.22,2,False
2026-05-18,acct_00397,Starter,EMEA,Professional Services,Paid Search,110,12,8,10,27,86,6,4,0.5,0.7068,50,156.98,2.33,0,False
2026-05-18,acct_00398,Free,APAC,Financial Services,Partner,187,7,6,6,44,92,4,3,0.5833,0.5109,,0,0,2,False
2026-05-18,acct_00399,Free,APAC,Healthcare,Content,123,3,3,3,18,22,2,1,0.5,0.4375,43,0,0,3,False
2026-05-18,acct_00400,Free,North America,Financial Services,Partner,32,9,6,6,44,120,3,2,0.4167,0.4791,,0,0,4,False
2026-05-18,acct_00401,Enterprise,EMEA,Manufacturing,Paid Search,104,307,233,303,1771,2845,190,144,0.5512,0.6998,62,5291.23,10.83,7,False
2026-05-18,acct_00402,Free,EMEA,Software,Paid Search,46,2,2,2,10,19,2,1,0.75,0.7436,62,0,0,0,False
2026-05-18,acct_00403,Starter,APAC,Manufacturing,Paid Search,120,9,5,8,27,73,4,3,0.4375,0.6433,22,150.3,1.53,2,False
2026-05-18,acct_00404,Enterprise,Latin America,Financial Services,Content,46,342,329,342,835,4070,329,272,0.8787,0.9289,100,5404.21,0,7,False
2026-05-18,acct_00405,Enterprise,EMEA,Healthcare,Content,198,164,139,156,581,1018,125,98,0.7147,0.7874,,4356.01,0,5,False
2026-05-18,acct_00406,Growth,North America,Software,Content,59,38,32,38,103,223,31,25,0.7368,0.8502,63,839.25,13.94,4,False
2026-05-18,acct_00407,Growth,North America,Professional Services,Paid Search,90,42,28,39,71,123,20,15,0.4487,0.68,23,854.61,13.03,2,False
2026-05-18,acct_00408,Free,North America,Professional Services,Organic,188,4,3,3,20,48,1,1,0.3333,0.4026,,0,0,3,False
2026-05-18,acct_00409,Starter,North America,Healthcare,Content,56,10,3,7,15,22,2,1,0.2143,0.5114,7,153.64,2.54,1,False
2026-05-18,acct_00410,Growth,EMEA,Manufacturing,Content,106,38,30,34,135,257,25,19,0.6471,0.6847,69,834.14,15.86,2,False
2026-05-18,acct_00411,Free,APAC,Healthcare,Partner,95,3,3,3,17,59,2,2,0.6667,0.5912,42,0,0,0,False
2026-05-18,acct_00412,Starter,North America,Software,Paid Search,140,16,12,15,45,92,9,6,0.5,0.6406,40,173.68,3.33,2,False
2026-05-18,acct_00413,Free,North America,Financial Services,Organic,120,3,0,1,0,0,0,0,0,0.2677,12,0,0,2,False
2026-05-18,acct_00414,Starter,EMEA,Healthcare,Organic,161,14,10,13,61,119,8,6,0.5385,0.6781,,167.0,0.59,0,False
2026-05-18,acct_00415,Starter,North America,Retail,Organic,146,11,10,10,64,222,8,6,0.7,0.7091,61,153.64,3.29,1,False
2026-05-18,acct_00416,Free,North America,Software,Content,124,5,1,4,3,9,1,0,0.125,0.6605,,0,0,2,False
2026-05-18,acct_00417,Free,North America,Software,Organic,100,2,2,2,8,22,1,1,0.5,0.6092,47,0,0,1,False
2026-05-18,acct_00418,Growth,EMEA,Financial Services,Paid Search,36,47,44,47,111,378,42,33,0.7979,0.9291,87,869.96,0,2,False
2026-05-18,acct_00419,Free,EMEA,Software,Outbound,89,3,2,3,15,20,1,1,0.3333,0.6326,,0,0,1,False
2026-05-18,acct_00420,Free,EMEA,Professional Services,Organic,100,6,4,4,19,41,2,1,0.375,0.3979,,0,0,3,False
2026-05-18,acct_00421,Starter,EMEA,Software,Outbound,27,5,4,4,22,73,3,2,0.625,0.6135,34,136.94,3.77,2,False
2026-05-18,acct_00422,Growth,North America,Retail,Organic,62,51,36,41,121,273,28,21,0.5976,0.6831,,890.43,12.51,0,False
2026-05-18,acct_00423,Starter,North America,Financial Services,Organic,197,7,4,5,25,84,3,2,0.5,0.6983,36,143.62,1.68,2,False
2026-05-18,acct_00424,Starter,APAC,Software,Organic,178,17,11,12,29,65,7,5,0.5,0.4963,40,173.68,2.19,1,False
2026-05-18,acct_00425,Starter,North America,Software,Outbound,146,5,2,4,11,22,1,1,0.25,0.6362,30,136.94,1.56,2,False
2026-05-18,acct_00426,Starter,North America,Retail,Outbound,35,7,7,7,19,53,6,4,0.7143,0.7443,,143.62,1.65,1,False
2026-05-18,acct_00427,Growth,EMEA,Software,Organic,166,45,36,45,255,627,30,23,0.5889,0.7478,39,859.72,18.0,2,False
2026-05-18,acct_00428,Growth,EMEA,Professional Services,Paid Search,62,47,37,43,193,596,30,23,0.6163,0.667,,880.19,0,2,False
2026-05-18,acct_00429,Free,North America,Professional Services,Content,81,2,0,1,0,0,0,0,0,0.3866,0,0,0,2,False
2026-05-18,acct_00430,Enterprise,Latin America,Software,Partner,166,183,116,155,802,952,80,57,0.4419,0.6253,,4462.71,0,6,False
2026-05-18,acct_00431,Growth,North America,Healthcare,Paid Search,189,54,34,45,226,507,24,17,0.4556,0.6927,15,916.02,13.78,2,False
2026-05-18,acct_00432,Free,EMEA,Healthcare,Organic,121,2,0,1,0,0,0,0,0,0.3755,13,0,0,2,False
2026-05-18,acct_00433,Free,North America,Professional Services,Content,104,2,0,1,0,0,0,0,0,0.3952,45,0,0,3,False
2026-05-18,acct_00434,Growth,North America,Software,Content,117,20,19,20,78,317,19,16,0.875,0.9488,,747.14,7.85,0,False
2026-05-18,acct_00435,Starter,APAC,Professional Services,Content,181,10,4,6,30,83,2,2,0.3333,0.5423,,150.3,2.04,2,False
2026-05-18,acct_00436,Free,EMEA,Retail,Content,34,2,2,2,7,6,1,1,0.5,0.372,-7,0,0,1,False
2026-05-18,acct_00437,Growth,EMEA,Professional Services,Partner,194,76,52,65,140,321,38,28,0.5077,0.6221,24,1018.36,23.1,2,False
2026-05-18,acct_00438,Starter,North America,Software,Outbound,107,14,9,12,54,151,7,5,0.5,0.6397,44,167.0,1.78,2,False
2026-05-18,acct_00439,Growth,APAC,Software,Outbound,117,33,25,32,127,357,20,15,0.5469,0.6861,65,803.43,0,1,False
2026-05-18,acct_00440,Starter,Latin America,Healthcare,Organic,183,16,12,14,62,112,8,6,0.5,0.5525,63,170.34,1.85,2,False
2026-05-18,acct_00441,Starter,EMEA,Software,Organic,144,21,16,17,40,140,11,8,0.5588,0.7028,5,187.04,0,1,False
2026-05-18,acct_00442,Free,APAC,Healthcare,Organic,109,5,3,4,17,45,2,1,0.375,0.4286,25,0,0,2,False
2026-05-18,acct_00443,Free,EMEA,Professional Services,Content,122,2,1,2,5,9,1,0,0.25,0.6338,25,0,0,2,False
2026-05-18,acct_00444,Growth,North America,Professional Services,Organic,182,18,9,12,30,28,5,3,0.3333,0.3681,14,731.79,7.06,2,False
2026-05-18,acct_00445,Starter,APAC,Financial Services,Outbound,64,6,6,6,33,31,3,2,0.4167,0.4664,23,140.28,0,3,False
2026-05-18,acct_00446,Starter,North America,Professional Services,Organic,30,8,7,7,28,112,5,4,0.6429,0.6733,68,143.62,1.66,2,False
2026-05-18,acct_00447,Starter,APAC,Software,Paid Search,36,17,10,14,42,64,6,4,0.3571,0.5773,15,173.68,0,0,False
2026-05-18,acct_00448,Free,APAC,Healthcare,Paid Search,148,2,1,1,8,12,0,0,0,0.309,30,0,0,2,False
2026-05-18,acct_00449,Free,North America,Financial Services,Content,105,5,5,5,18,42,5,4,0.9,0.963,91,0,0,0,False
2026-05-18,acct_00450,Enterprise,EMEA,Healthcare,Content,54,198,190,198,1214,5026,190,157,0.8763,0.9364,78,4569.41,1.57,5,False
2026-05-18,acct_00451,Starter,North America,Manufacturing,Partner,72,13,5,10,13,33,3,2,0.25,0.5586,48,163.66,3.46,1,False
2026-05-18,acct_00452,Free,APAC,Manufacturing,Content,189,2,2,2,8,10,1,1,0.5,0.5411,19,0,0,2,False
2026-05-18,acct_00453,Free,North America,Software,Outbound,110,4,4,4,23,37,2,1,0.375,0.4867,,0,0,3,False
2026-05-18,acct_00454,Free,EMEA,Retail,Organic,69,6,2,4,7,12,1,1,0.25,0.4799,4,0,0,5,False
2026-05-18,acct_00455,Free,APAC,Healthcare,Paid Search,114,6,6,6,42,121,5,4,0.75,0.6932,71,0,0,1,False
2026-05-18,acct_00456,Growth,APAC,Professional Services,Content,61,33,25,29,177,275,20,15,0.6034,0.7507,45,803.43,23.49,1,False
2026-05-18,acct_00457,Enterprise,APAC,Software,Outbound,87,278,213,243,824,1469,178,136,0.6461,0.8466,,5033.89,18.85,5,False
2026-05-18,acct_00458,Free,North America,Retail,Organic,108,3,3,3,8,28,2,2,0.6667,0.6767,,0,0,2,False
2026-05-18,acct_00459,Free,North America,Manufacturing,Outbound,25,2,0,2,0,0,0,0,0,0.7317,,0,0,2,False
2026-05-18,acct_00460,Starter,EMEA,Manufacturing,Partner,32,6,1,3,5,8,1,0,0.1667,0.4322,20,140.28,1.71,1,False
2026-05-18,acct_00461,Starter,North America,Healthcare,Organic,24,9,8,8,31,125,6,5,0.6875,0.7032,71,150.3,3.95,1,False
2026-05-18,acct_00462,Starter,Latin America,Professional Services,Partner,72,9,9,9,32,91,8,7,0.8333,0.8514,100,150.3,2.53,2,False
2026-05-18,acct_00463,Starter,APAC,Software,Paid Search,122,10,9,10,44,186,9,7,0.8,0.8346,72,150.3,1.61,2,False
2026-05-18,acct_00464,Starter,North America,Retail,Organic,61,12,7,10,32,82,5,4,0.45,0.6396,77,156.98,0,2,False
2026-05-18,acct_00465,Free,North America,Financial Services,Partner,57,2,0,1,0,0,0,0,0,0.493,23,0,0,3,False
2026-05-18,acct_00466,Starter,North America,Professional Services,Partner,161,14,7,12,23,47,5,4,0.375,0.581,,167.0,0.65,0,False
2026-05-18,acct_00467,Starter,APAC,Software,Content,54,10,7,7,39,101,5,3,0.5714,0.5671,22,153.64,0.32,2,False
2026-05-18,acct_00468,Free,North America,Software,Organic,114,2,1,1,6,11,1,0,0.5,0.4442,,0,0,2,False
2026-05-18,acct_00469,Growth,EMEA,Software,Content,78,50,38,49,239,978,30,22,0.5306,0.7259,51,890.43,11.55,2,False
2026-05-18,acct_00470,Growth,North America,Healthcare,Partner,45,56,39,46,229,906,31,23,0.587,0.6715,,926.25,7.77,2,False
2026-05-18,acct_00471,Starter,EMEA,Professional Services,Content,170,24,14,20,58,204,10,7,0.425,0.6637,32,200.41,4.83,1,False
2026-05-18,acct_00472,Growth,Latin America,Financial Services,Content,117,49,38,45,227,659,31,24,0.6111,0.7845,37,890.43,5.93,3,False
2026-05-18,acct_00473,Growth,North America,Financial Services,Paid Search,142,74,64,74,359,1572,64,52,0.7838,0.8537,,1013.25,11.51,1,False
2026-05-18,acct_00474,Free,APAC,Software,Content,91,6,1,5,3,7,1,0,0.1,0.6282,41,0,0,3,False
2026-05-18,acct_00475,Starter,EMEA,Professional Services,Paid Search,139,20,8,12,57,82,4,3,0.2917,0.4428,3,183.7,2.43,4,False
2026-05-18,acct_00476,Growth,EMEA,Software,Organic,165,38,31,38,116,274,29,22,0.6711,0.8729,56,834.14,0,1,False
2026-05-18,acct_00477,Free,North America,Financial Services,Partner,137,2,2,2,9,14,1,1,0.5,0.5899,41,0,0,3,False
2026-05-18,acct_00478,Starter,EMEA,Software,Outbound,76,21,9,16,42,68,5,3,0.25,0.4672,-5,187.04,0.42,3,False
2026-05-18,acct_00479,Starter,EMEA,Financial Services,Organic,140,28,14,19,34,39,8,5,0.3421,0.4753,23,210.43,0,3,False
2026-05-18,acct_00480,Free,EMEA,Retail,Outbound,183,4,3,3,15,12,1,1,0.3333,0.4139,,0,0,3,False
2026-05-18,acct_00481,Growth,EMEA,Professional Services,Content,195,23,15,16,68,144,10,7,0.5312,0.4973,-17,757.38,0.9,2,False
2026-05-18,acct_00482,Enterprise,North America,Professional Services,Partner,82,258,235,258,998,3454,230,183,0.8004,0.9545,100,4927.18,96.67,6,False
2026-05-18,acct_00483,Starter,EMEA,Software,Outbound,87,19,16,17,117,198,13,10,0.6765,0.7418,55,180.36,2.12,0,False
2026-05-18,acct_00484,Starter,EMEA,Manufacturing,Content,156,19,11,14,51,200,8,6,0.5,0.6231,24,180.36,2.56,2,False
2026-05-18,acct_00485,Free,Latin America,Professional Services,Partner,23,3,3,3,12,12,2,1,0.5,0.3482,24,0,0,2,False
2026-05-18,acct_00486,Free,EMEA,Manufacturing,Partner,85,4,4,4,16,24,3,2,0.625,0.4825,,0,0,2,False
2026-05-18,acct_00487,Enterprise,North America,Software,Organic,62,447,332,447,2424,10267,266,200,0.5213,0.6857,87,6044.43,70.9,12,False
2026-05-18,acct_00488,Free,Latin America,Software,Content,135,3,0,2,0,0,0,0,0,0.4605,39,0,0,3,False
2026-05-18,acct_00489,Free,APAC,Software,Organic,184,3,0,3,0,0,0,0,0,0.7504,69,0,0,0,False
2026-05-18,acct_00490,Starter,North America,Software,Organic,48,8,6,7,36,115,4,3,0.5,0.5351,41,146.96,0,3,False
2026-05-18,acct_00491,Starter,North America,Software,Outbound,56,3,2,3,5,21,2,1,0.5,0.6404,93,130.26,4.66,2,False
2026-05-18,acct_00492,Free,EMEA,Retail,Organic,82,5,2,4,14,26,1,1,0.25,0.5307,45,0,0,3,False
2026-05-18,acct_00493,Enterprise,North America,Healthcare,Paid Search,198,178,117,148,400,650,86,63,0.5034,0.6306,,4481.54,33.28,6,False
2026-05-18,acct_00494,Free,North America,Financial Services,Organic,60,4,0,3,0,0,0,0,0,0.5535,53,0,0,1,False
2026-05-18,acct_00495,Growth,EMEA,Professional Services,Organic,26,23,22,23,158,450,21,17,0.8261,0.8914,67,757.38,7.15,2,False
2026-05-18,acct_00496,Free,North America,Healthcare,Organic,166,7,5,6,37,108,3,2,0.4167,0.6169,57,0,0,0,False
2026-05-18,acct_00497,Starter,EMEA,Healthcare,Organic,148,11,8,8,29,74,4,3,0.4375,0.3905,38,156.98,0,3,False
2026-05-18,acct_00498,Starter,North America,Manufacturing,Organic,78,8,3,6,17,39,2,1,0.25,0.6285,43,146.96,4.24,1,False
2026-05-18,acct_00499,Growth,EMEA,Software,Organic,148,49,46,49,214,602,45,36,0.8265,0.9451,67,880.19,18.32,2,False
2026-05-18,acct_00500,Free,APAC,Software,Content,36,2,1,1,8,16,1,0,0.5,0.3878,20,0,0,3,False
2026-05-25,acct_00001,Growth,EMEA,Professional Services,Organic,71,71,50,63,213,466,40,30,0.5556,0.6357,,996.47,15.13,3,False
2026-05-25,acct_00002,Growth,EMEA,Healthcare,Outbound,148,35,32,35,125,360,31,24,0.7857,0.9179,,821.83,2.44,2,False
2026-05-25,acct_00003,Free,APAC,Retail,Outbound,180,3,1,2,5,16,1,0,0.25,0.6257,,0,0,1,False
2026-05-25,acct_00004,Starter,APAC,Software,Paid Search,39,14,9,14,54,204,7,5,0.4286,0.6768,,167.63,1.89,1,False
2026-05-25,acct_00005,Starter,North America,Manufacturing,Paid Search,197,12,9,9,55,72,6,4,0.5556,0.5992,,157.57,1.25,1,False
2026-05-25,acct_00006,Growth,APAC,Healthcare,Organic,122,27,21,25,94,179,17,13,0.6,0.7348,,780.74,17.76,0,False
